acquisition_id,customer_id,acquisition_timestamp,channel,platform,touch_type
3310,3310,2026-01-15,search,mobile,first_touch
3311,3311,2026-02-02,paid_social,mobile,first_touch
3312,3312,2026-03-14,search,mobile,first_touch
3313,3313,2026-02-09,paid_social,web,first_touch
3314,3314,2026-01-05,search,mobile,first_touch
3315,3315,2026-03-25,referral,web,first_touch
3316,3316,2026-01-04,search,mobile,first_touch
3317,3317,2026-03-15,paid_social,mobile,first_touch
3318,3318,2026-01-25,search,mobile,first_touch
3319,3319,2026-02-18,paid_social,mobile,first_touch
3320,3320,2026-02-21,paid_social,mobile,first_touch
3321,3321,2026-01-21,search,mobile,first_touch
3322,3322,2026-01-19,paid_social,web,first_touch
3323,3323,2026-01-05,paid_social,mobile,first_touch
3324,3324,2026-01-12,search,mobile,first_touch
3325,3325,2025-12-31,search,web,first_touch
3326,3326,2026-01-01,search,mobile,first_touch
3327,3327,2026-01-31,referral,web,first_touch
3328,3328,2026-03-12,paid_social,web,first_touch
3329,3329,2026-02-01,paid_social,mobile,first_touch
3330,3330,2026-02-28,referral,mobile,first_touch
3331,3331,2026-01-20,paid_social,web,first_touch
3332,3332,2026-02-23,referral,web,first_touch
3333,3333,2026-02-06,search,web,first_touch
3334,3334,2026-03-02,search,mobile,first_touch
3335,3335,2026-02-25,paid_social,mobile,first_touch
3336,3336,2026-03-10,search,mobile,first_touch
3337,3337,2026-02-15,referral,mobile,first_touch
3338,3338,2026-01-18,paid_social,mobile,first_touch
3339,3339,2025-12-29,referral,web,first_touch
3340,3340,2026-03-06,referral,mobile,first_touch
3341,3341,2026-01-10,search,web,first_touch
3342,3342,2026-01-05,paid_social,mobile,first_touch
3343,3343,2026-01-31,search,web,first_touch
3344,3344,2026-03-19,search,mobile,first_touch
3345,3345,2026-01-19,paid_social,web,first_touch
3346,3346,2026-02-14,referral,web,first_touch
3347,3347,2026-02-07,paid_social,mobile,first_touch
3348,3348,2026-03-04,referral,web,first_touch
3349,3349,2026-03-07,paid_social,mobile,first_touch
3350,3350,2026-02-08,paid_social,mobile,first_touch
3351,3351,2026-02-02,search,mobile,first_touch
3352,3352,2026-01-31,paid_social,web,first_touch
3353,3353,2026-02-27,paid_social,web,first_touch
3354,3354,2026-02-25,paid_social,mobile,first_touch
3355,3355,2026-01-20,referral,mobile,first_touch
3356,3356,2026-01-24,paid_social,mobile,first_touch
3357,3357,2026-02-25,search,mobile,first_touch
3358,3358,2026-02-15,search,mobile,first_touch
3359,3359,2026-03-02,search,mobile,first_touch
3360,3360,2025-12-27,search,mobile,first_touch
3361,3361,2026-03-16,paid_social,web,first_touch
3362,3362,2026-03-08,referral,web,first_touch
3363,3363,2026-03-16,referral,mobile,first_touch
3364,3364,2026-01-12,referral,mobile,first_touch
3365,3365,2026-02-10,search,mobile,first_touch
3366,3366,2026-02-19,referral,mobile,first_touch
3367,3367,2026-01-23,referral,mobile,first_touch
3368,3368,2026-03-11,search,mobile,first_touch
3369,3369,2025-12-30,referral,mobile,first_touch
3370,3370,2026-02-21,paid_social,web,first_touch
3371,3371,2026-02-12,paid_social,mobile,first_touch
3372,3372,2026-02-02,search,web,first_touch
3373,3373,2026-03-01,search,mobile,first_touch
3374,3374,2026-02-10,search,web,first_touch
3375,3375,2026-01-03,search,web,first_touch
3376,3376,2026-02-05,search,web,first_touch
3377,3377,2026-03-18,referral,mobile,first_touch
3378,3378,2025-12-25,paid_social,mobile,first_touch
3379,3379,2026-01-01,paid_social,web,first_touch
3380,3380,2026-03-01,search,mobile,first_touch
3381,3381,2026-01-01,search,mobile,first_touch
3382,3382,2026-03-18,referral,mobile,first_touch
3383,3383,2026-02-12,paid_social,web,first_touch
3384,3384,2026-02-28,paid_social,mobile,first_touch
3385,3385,2026-02-23,referral,mobile,first_touch
3386,3386,2026-03-14,paid_social,web,first_touch
3387,3387,2026-03-27,search,mobile,first_touch
3388,3388,2026-03-11,paid_social,mobile,first_touch
3389,3389,2026-02-26,search,mobile,first_touch
3390,3390,2026-01-22,referral,mobile,first_touch
3391,3391,2026-01-22,search,mobile,first_touch
3392,3392,2026-01-28,paid_social,mobile,first_touch
3393,3393,2026-03-24,referral,mobile,first_touch
3394,3394,2026-02-04,paid_social,web,first_touch
3395,3395,2025-12-25,paid_social,mobile,first_touch
3396,3396,2025-12-31,search,mobile,first_touch
3397,3397,2026-02-16,search,web,first_touch
3398,3398,2026-01-01,search,mobile,first_touch
3399,3399,2026-02-23,search,web,first_touch
3400,3400,2025-12-22,search,web,first_touch
3401,3401,2026-02-25,paid_social,mobile,first_touch
3402,3402,2026-02-08,referral,mobile,first_touch
3403,3403,2026-02-21,paid_social,web,first_touch
3404,3404,2026-02-12,referral,web,first_touch
3405,3405,2026-01-27,search,web,first_touch
3406,3406,2026-01-02,search,mobile,first_touch
3407,3407,2026-02-14,search,web,first_touch
3408,3408,2026-01-10,search,mobile,first_touch
3409,3409,2026-03-17,search,web,first_touch
3410,3410,2026-03-01,referral,web,first_touch
3411,3411,2026-03-19,referral,mobile,first_touch
3412,3412,2026-02-09,search,mobile,first_touch
3413,3413,2026-03-19,search,web,first_touch
3414,3414,2026-03-02,search,web,first_touch
3415,3415,2026-03-07,referral,mobile,first_touch
3416,3416,2026-01-09,paid_social,mobile,first_touch
3417,3417,2026-03-08,paid_social,mobile,first_touch
3418,3418,2026-02-11,search,mobile,first_touch
3419,3419,2026-03-07,paid_social,mobile,first_touch
3420,3420,2026-01-12,search,mobile,first_touch
3421,3421,2026-01-17,paid_social,mobile,first_touch
3422,3422,2026-03-18,paid_social,mobile,first_touch
3423,3423,2026-01-28,search,mobile,first_touch
3424,3424,2026-03-21,search,mobile,first_touch
3425,3425,2026-01-16,referral,web,first_touch
3426,3426,2026-01-23,paid_social,mobile,first_touch
3427,3427,2026-01-28,paid_social,mobile,first_touch
3428,3428,2026-01-04,paid_social,web,first_touch
3429,3429,2026-01-29,search,web,first_touch
3430,3430,2026-01-07,paid_social,web,first_touch
3431,3431,2026-01-07,referral,mobile,first_touch
3432,3432,2026-01-11,paid_social,mobile,first_touch
3433,3433,2026-01-25,referral,mobile,first_touch
3434,3434,2026-02-21,search,web,first_touch
3435,3435,2026-01-31,search,mobile,first_touch
3436,3436,2026-01-10,paid_social,mobile,first_touch
3437,3437,2026-03-23,paid_social,mobile,first_touch
3438,3438,2026-01-11,search,mobile,first_touch
3439,3439,2026-02-23,search,mobile,first_touch
3440,3440,2026-02-02,search,mobile,first_touch
3441,3441,2025-12-31,paid_social,mobile,first_touch
3442,3442,2026-03-07,paid_social,mobile,first_touch
3443,3443,2026-01-04,referral,mobile,first_touch
3444,3444,2026-01-06,paid_social,mobile,first_touch
3445,3445,2026-01-01,paid_social,web,first_touch
3446,3446,2026-01-07,search,mobile,first_touch
3447,3447,2026-01-19,paid_social,mobile,first_touch
3448,3448,2025-12-28,search,mobile,first_touch
3449,3449,2026-01-09,search,mobile,first_touch
3450,3450,2026-01-02,search,mobile,first_touch
3451,3451,2026-01-11,search,mobile,first_touch
3452,3452,2026-01-06,paid_social,web,first_touch
3453,3453,2026-01-19,paid_social,mobile,first_touch
3454,3454,2026-03-03,referral,mobile,first_touch
3455,3455,2026-01-01,paid_social,mobile,first_touch
3456,3456,2026-03-25,paid_social,web,first_touch
3457,3457,2026-02-11,search,mobile,first_touch
3458,3458,2026-01-13,search,web,first_touch
3459,3459,2026-01-10,paid_social,mobile,first_touch
3460,3460,2026-01-11,referral,mobile,first_touch
3461,3461,2026-03-04,paid_social,web,first_touch
3462,3462,2026-01-09,referral,mobile,first_touch
3463,3463,2026-02-11,paid_social,mobile,first_touch
3464,3464,2025-12-25,search,web,first_touch
3465,3465,2026-02-01,search,web,first_touch
3466,3466,2026-03-13,referral,mobile,first_touch
3467,3467,2026-03-05,search,web,first_touch
3468,3468,2026-02-10,referral,mobile,first_touch
3469,3469,2026-01-17,referral,mobile,first_touch
3470,3470,2026-01-24,search,web,first_touch
3471,3471,2026-01-26,paid_social,web,first_touch
3472,3472,2026-01-09,paid_social,mobile,first_touch
3473,3473,2026-02-23,referral,mobile,first_touch
3474,3474,2026-01-12,referral,mobile,first_touch
3475,3475,2026-03-20,paid_social,web,first_touch
3476,3476,2026-01-04,paid_social,mobile,first_touch
3477,3477,2026-02-20,paid_social,mobile,first_touch
3478,3478,2026-02-21,paid_social,mobile,first_touch
3479,3479,2026-02-24,paid_social,web,first_touch
3480,3480,2026-02-21,referral,mobile,first_touch
3481,3481,2026-02-05,paid_social,web,first_touch
3482,3482,2026-01-03,referral,mobile,first_touch
3483,3483,2026-02-21,referral,web,first_touch
3484,3484,2026-01-15,paid_social,mobile,first_touch
3485,3485,2026-01-10,search,mobile,first_touch
3486,3486,2026-03-07,search,web,first_touch
3487,3487,2026-01-09,paid_social,mobile,first_touch
3488,3488,2026-02-11,search,mobile,first_touch
3489,3489,2026-01-27,search,web,first_touch
3490,3490,2026-01-06,paid_social,mobile,first_touch
3491,3491,2026-03-17,referral,web,first_touch
3492,3492,2026-02-19,paid_social,mobile,first_touch
3493,3493,2026-02-04,paid_social,web,first_touch
3494,3494,2026-03-11,referral,web,first_touch
3495,3495,2026-01-26,paid_social,mobile,first_touch
3496,3496,2026-01-22,paid_social,mobile,first_touch
3497,3497,2025-12-29,paid_social,mobile,first_touch
3498,3498,2026-02-28,paid_social,mobile,first_touch
3499,3499,2026-03-24,search,mobile,first_touch
3500,3500,2026-03-07,search,web,first_touch
3501,3501,2025-12-29,search,mobile,first_touch
3502,3502,2026-01-23,search,web,first_touch
3503,3503,2026-03-23,paid_social,web,first_touch
3504,3504,2026-03-20,search,mobile,first_touch
3505,3505,2026-01-10,referral,mobile,first_touch
3506,3506,2026-01-30,referral,web,first_touch
3507,3507,2026-02-14,search,mobile,first_touch
3508,3508,2026-01-04,paid_social,web,first_touch
3509,3509,2026-01-29,search,mobile,first_touch
3510,3510,2026-03-06,referral,mobile,first_touch
3511,3511,2026-02-27,referral,mobile,first_touch
3512,3512,2026-01-08,search,mobile,first_touch
3513,3513,2026-02-12,search,mobile,first_touch
3514,3514,2026-01-10,paid_social,mobile,first_touch
3515,3515,2026-02-27,paid_social,mobile,first_touch
3516,3516,2026-02-21,paid_social,mobile,first_touch
3517,3517,2026-02-24,search,mobile,first_touch
3518,3518,2026-02-05,paid_social,mobile,first_touch
3519,3519,2026-01-24,search,mobile,first_touch
3520,3520,2026-01-01,search,mobile,first_touch
3521,3521,2026-03-03,search,web,first_touch
3522,3522,2026-03-05,search,mobile,first_touch
3523,3523,2026-01-30,paid_social,mobile,first_touch
3524,3524,2025-12-29,search,web,first_touch
3525,3525,2026-02-14,referral,web,first_touch
3526,3526,2026-01-11,search,mobile,first_touch
3527,3527,2026-03-21,referral,web,first_touch
3528,3528,2026-02-21,search,web,first_touch
3529,3529,2026-03-24,search,web,first_touch
3530,3530,2026-03-04,search,mobile,first_touch
3531,3531,2026-03-15,search,mobile,first_touch
3532,3532,2026-02-02,referral,web,first_touch
3533,3533,2026-03-19,search,mobile,first_touch
3534,3534,2026-02-05,referral,web,first_touch
3535,3535,2026-01-26,referral,mobile,first_touch
3536,3536,2026-03-17,referral,web,first_touch
3537,3537,2026-01-27,paid_social,web,first_touch
3538,3538,2026-01-18,paid_social,mobile,first_touch
3539,3539,2026-02-09,referral,mobile,first_touch
3540,3540,2026-02-14,search,web,first_touch
3541,3541,2026-02-10,referral,web,first_touch
3542,3542,2026-02-21,paid_social,web,first_touch
3543,3543,2026-02-03,referral,web,first_touch
3544,3544,2026-03-18,referral,mobile,first_touch
3545,3545,2026-03-16,referral,web,first_touch
3546,3546,2026-03-06,search,web,first_touch
3547,3547,2026-01-25,paid_social,mobile,first_touch
3548,3548,2026-01-01,search,mobile,first_touch
3549,3549,2025-12-26,search,web,first_touch
3550,3550,2026-03-02,paid_social,web,first_touch
3551,3551,2026-01-07,paid_social,mobile,first_touch
3552,3552,2026-02-17,referral,mobile,first_touch
3553,3553,2026-02-05,paid_social,web,first_touch
3554,3554,2026-03-02,search,mobile,first_touch
3555,3555,2026-03-14,search,mobile,first_touch
3556,3556,2026-01-04,referral,mobile,first_touch
3557,3557,2026-02-04,search,mobile,first_touch
3558,3558,2026-03-15,paid_social,web,first_touch
3559,3559,2026-01-30,paid_social,mobile,first_touch
3560,3560,2026-03-08,paid_social,web,first_touch
3561,3561,2026-02-27,paid_social,web,first_touch
3562,3562,2026-03-08,referral,mobile,first_touch
3563,3563,2026-01-03,search,mobile,first_touch
3564,3564,2026-03-15,paid_social,web,first_touch
3565,3565,2025-12-26,referral,mobile,first_touch
3566,3566,2025-12-30,paid_social,web,first_touch
3567,3567,2026-01-13,paid_social,mobile,first_touch
3568,3568,2026-03-05,search,mobile,first_touch
3569,3569,2026-01-10,paid_social,web,first_touch
3570,3570,2026-02-27,paid_social,mobile,first_touch
3571,3571,2026-01-17,referral,mobile,first_touch
3572,3572,2026-02-24,referral,mobile,first_touch
3573,3573,2026-02-28,referral,web,first_touch
3574,3574,2026-01-27,search,mobile,first_touch
3575,3575,2026-03-20,paid_social,web,first_touch
3576,3576,2026-01-20,referral,mobile,first_touch
3577,3577,2026-01-01,search,mobile,first_touch
3578,3578,2026-02-19,paid_social,mobile,first_touch
3579,3579,2025-12-31,paid_social,mobile,first_touch
3580,3580,2026-01-17,search,mobile,first_touch
3581,3581,2026-02-08,paid_social,mobile,first_touch
3582,3582,2026-03-17,paid_social,mobile,first_touch
3583,3583,2026-02-25,paid_social,mobile,first_touch
3584,3584,2026-02-17,search,mobile,first_touch
3585,3585,2026-02-11,paid_social,mobile,first_touch
3586,3586,2026-01-26,search,mobile,first_touch
3587,3587,2026-03-07,paid_social,mobile,first_touch
3588,3588,2025-12-23,search,web,first_touch
3589,3589,2026-01-06,paid_social,mobile,first_touch
3590,3590,2026-01-08,search,web,first_touch
3591,3591,2026-02-20,search,mobile,first_touch
3592,3592,2026-01-17,search,web,first_touch
3593,3593,2025-12-30,paid_social,mobile,first_touch
3594,3594,2026-01-09,search,mobile,first_touch
3595,3595,2026-02-20,referral,mobile,first_touch
3596,3596,2026-02-13,paid_social,web,first_touch
3597,3597,2026-02-09,search,web,first_touch
3598,3598,2026-03-01,search,web,first_touch
3599,3599,2026-02-10,referral,mobile,first_touch
3600,3600,2026-03-17,search,web,first_touch
3601,3601,2026-02-12,referral,web,first_touch
3602,3602,2026-02-20,search,mobile,first_touch
3603,3603,2026-01-22,search,mobile,first_touch
3604,3604,2026-02-15,paid_social,web,first_touch
3605,3605,2026-01-13,search,mobile,first_touch
3606,3606,2026-01-15,paid_social,mobile,first_touch
3607,3607,2026-03-22,search,web,first_touch
3608,3608,2026-03-14,paid_social,web,first_touch
3609,3609,2026-01-29,search,mobile,first_touch
3610,3610,2026-01-23,referral,web,first_touch
3611,3611,2026-02-20,referral,web,first_touch
3612,3612,2026-02-25,paid_social,mobile,first_touch
3613,3613,2025-12-29,referral,web,first_touch
3614,3614,2026-03-03,referral,web,first_touch
3615,3615,2025-12-28,referral,web,first_touch
3616,3616,2026-01-01,search,mobile,first_touch
3617,3617,2026-02-03,paid_social,mobile,first_touch
3618,3618,2026-02-21,referral,mobile,first_touch
3619,3619,2026-01-23,search,mobile,first_touch
3620,3620,2026-03-18,search,mobile,first_touch
3621,3621,2026-01-31,paid_social,mobile,first_touch
3622,3622,2026-02-25,paid_social,mobile,first_touch
3623,3623,2026-02-12,paid_social,mobile,first_touch
3624,3624,2026-02-05,search,web,first_touch
3625,3625,2026-01-17,search,mobile,first_touch
3626,3626,2026-02-02,referral,web,first_touch
3627,3627,2026-01-30,paid_social,mobile,first_touch
3628,3628,2026-01-06,paid_social,web,first_touch
3629,3629,2026-02-28,paid_social,mobile,first_touch
3630,3630,2026-01-13,paid_social,mobile,first_touch
3631,3631,2025-12-26,search,web,first_touch
3632,3632,2026-03-13,search,mobile,first_touch
3633,3633,2026-02-25,referral,web,first_touch
3634,3634,2026-01-26,paid_social,mobile,first_touch
3635,3635,2026-02-28,paid_social,mobile,first_touch
3636,3636,2026-01-07,referral,mobile,first_touch
3637,3637,2026-01-29,paid_social,web,first_touch
3638,3638,2026-01-29,search,mobile,first_touch
3639,3639,2026-02-02,search,mobile,first_touch
3640,3640,2026-02-03,referral,mobile,first_touch
3641,3641,2026-01-31,paid_social,mobile,first_touch
3642,3642,2026-01-26,referral,mobile,first_touch
3643,3643,2026-01-28,referral,mobile,first_touch
3644,3644,2025-12-28,paid_social,web,first_touch
3645,3645,2025-12-24,search,mobile,first_touch
3646,3646,2026-01-24,search,mobile,first_touch
3647,3647,2026-02-24,paid_social,mobile,first_touch
3648,3648,2026-03-15,referral,web,first_touch
3649,3649,2026-03-18,paid_social,mobile,first_touch
3650,3650,2026-01-15,paid_social,mobile,first_touch
3651,3651,2026-02-11,paid_social,web,first_touch
3652,3652,2026-01-29,search,mobile,first_touch
3653,3653,2025-12-29,referral,web,first_touch
3654,3654,2026-02-28,search,web,first_touch
3655,3655,2026-01-01,search,web,first_touch
3656,3656,2026-01-09,paid_social,mobile,first_touch
3657,3657,2026-03-12,search,mobile,first_touch
3658,3658,2026-03-10,search,web,first_touch
3659,3659,2026-02-17,search,mobile,first_touch
3660,3660,2026-02-11,search,mobile,first_touch
3661,3661,2026-03-01,referral,mobile,first_touch
3662,3662,2026-02-09,search,mobile,first_touch
3663,3663,2026-03-01,search,mobile,first_touch
3664,3664,2026-01-06,search,mobile,first_touch
3665,3665,2026-03-24,paid_social,mobile,first_touch
3666,3666,2025-12-29,search,web,first_touch
3667,3667,2026-02-26,search,mobile,first_touch
3668,3668,2026-03-14,search,mobile,first_touch
3669,3669,2025-12-28,search,mobile,first_touch
3670,3670,2026-01-13,paid_social,web,first_touch
3671,3671,2026-01-20,paid_social,web,first_touch
3672,3672,2026-02-03,paid_social,mobile,first_touch
3673,3673,2026-01-07,search,web,first_touch
3674,3674,2026-02-07,referral,mobile,first_touch
3675,3675,2026-03-19,search,mobile,first_touch
