customer_id,signup_date,experiment_variant
5830,2026-02-18,treatment
5831,2026-02-01,treatment
5832,2026-01-06,control
5833,2026-02-28,control
5834,2026-02-15,treatment
5835,2026-02-25,treatment
5836,2026-01-21,control
5837,2026-03-17,treatment
5838,2026-02-08,treatment
5839,2026-01-22,control
5840,2026-01-22,control
5841,2026-01-25,control
5842,2026-01-11,control
5843,2026-03-20,control
5844,2026-01-20,treatment
5845,2026-03-08,control
5846,2026-02-06,treatment
5847,2026-01-11,treatment
5848,2026-03-16,control
5849,2026-03-14,control
5850,2026-03-11,treatment
5851,2026-02-02,treatment
5852,2026-01-04,treatment
5853,2026-03-12,control
5854,2026-03-11,control
5855,2026-03-20,control
5856,2026-01-03,treatment
5857,2026-03-18,treatment
5858,2026-01-07,treatment
5859,2026-01-03,treatment
5860,2026-03-10,control
5861,2026-03-08,treatment
5862,2026-02-05,control
5863,2026-03-07,treatment
5864,2026-01-29,treatment
5865,2026-01-11,treatment
5866,2026-02-03,control
5867,2026-03-22,treatment
5868,2026-02-17,treatment
5869,2026-03-07,control
5870,2026-02-24,control
5871,2026-03-01,treatment
5872,2026-03-02,control
5873,2026-01-10,control
5874,2026-01-09,control
5875,2026-01-11,control
5876,2026-01-15,control
5877,2026-03-04,treatment
5878,2026-02-09,control
5879,2026-02-02,treatment
5880,2026-03-19,control
5881,2026-02-12,control
5882,2026-03-10,control
5883,2026-02-25,treatment
5884,2026-01-17,treatment
5885,2026-02-03,control
5886,2026-01-26,control
5887,2026-03-06,control
5888,2026-02-04,control
5889,2026-02-20,treatment
5890,2026-03-19,control
5891,2026-02-03,treatment
5892,2026-03-30,treatment
5893,2026-01-19,treatment
5894,2026-01-07,treatment
5895,2026-01-18,control
5896,2026-02-13,treatment
5897,2026-01-03,control
5898,2026-02-02,treatment
5899,2026-01-29,treatment
5900,2026-01-29,control
5901,2026-01-18,treatment
5902,2026-02-14,control
5903,2026-01-25,control
5904,2026-03-06,treatment
5905,2026-02-22,control
5906,2026-02-23,treatment
5907,2026-03-11,treatment
5908,2026-02-08,treatment
5909,2026-01-16,control
5910,2026-03-07,control
5911,2026-03-26,treatment
5912,2026-02-07,control
5913,2026-03-06,treatment
5914,2026-02-28,control
5915,2026-01-05,control
5916,2026-01-16,treatment
5917,2026-03-03,treatment
5918,2026-01-31,treatment
5919,2026-01-24,treatment
5920,2026-02-21,control
5921,2026-02-20,control
5922,2026-03-24,control
5923,2026-03-30,treatment
5924,2026-01-02,control
5925,2026-02-11,treatment
5926,2026-03-07,control
5927,2026-01-31,treatment
5928,2026-02-13,treatment
5929,2026-03-04,treatment
5930,2026-03-09,control
5931,2026-03-27,treatment
5932,2026-01-11,control
5933,2026-02-10,control
5934,2026-02-23,control
5935,2026-03-22,control
5936,2026-02-07,treatment
5937,2026-01-05,control
5938,2026-01-29,control
5939,2026-03-25,treatment
5940,2026-01-03,treatment
5941,2026-03-27,treatment
5942,2026-02-17,treatment
5943,2026-01-19,control
5944,2026-01-31,treatment
5945,2026-02-01,control
5946,2026-03-24,control
5947,2026-03-14,control
5948,2026-03-09,treatment
5949,2026-01-02,control
5950,2026-01-08,treatment
5951,2026-03-21,control
5952,2026-01-28,control
5953,2026-01-18,control
5954,2026-01-24,control
5955,2026-03-01,control
5956,2026-03-03,treatment
5957,2026-01-25,treatment
5958,2026-02-21,control
5959,2026-03-16,treatment
5960,2026-02-02,control
5961,2026-01-12,control
5962,2026-01-20,control
5963,2026-03-30,control
5964,2026-02-09,control
5965,2026-03-06,treatment
5966,2026-01-23,control
5967,2026-03-19,treatment
5968,2026-01-18,control
5969,2026-01-11,treatment
5970,2026-03-15,treatment
5971,2026-02-25,control
5972,2026-03-29,control
5973,2026-02-17,treatment
5974,2026-03-09,treatment
5975,2026-02-17,treatment
5976,2026-01-06,control
5977,2026-02-04,treatment
5978,2026-03-26,control
5979,2026-03-27,control
5980,2026-02-10,treatment
5981,2026-03-19,treatment
5982,2026-01-24,treatment
5983,2026-01-28,treatment
5984,2026-03-11,control
5985,2026-01-07,treatment
5986,2026-01-01,control
5987,2026-01-23,control
5988,2026-01-03,control
5989,2026-02-19,treatment
5990,2026-03-10,control
5991,2026-02-27,control
5992,2026-01-15,treatment
5993,2026-03-18,treatment
5994,2026-02-12,treatment
5995,2026-01-28,treatment
5996,2026-02-17,control
5997,2026-01-15,treatment
5998,2026-03-31,treatment
5999,2026-02-11,treatment
6000,2026-01-30,treatment
6001,2026-03-04,control
6002,2026-01-28,control
6003,2026-03-10,treatment
6004,2026-02-12,control
6005,2026-03-20,control
6006,2026-02-13,control
6007,2026-02-28,treatment
6008,2026-02-19,treatment
6009,2026-03-29,treatment
6010,2026-03-21,treatment
6011,2026-02-10,treatment
6012,2026-03-05,treatment
6013,2026-01-20,control
6014,2026-03-19,treatment
6015,2026-02-25,control
6016,2026-02-04,control
6017,2026-03-22,control
6018,2026-03-11,treatment
6019,2026-01-16,treatment
6020,2026-03-28,treatment
6021,2026-01-26,treatment
6022,2026-01-08,treatment
6023,2026-02-01,control
6024,2026-02-09,treatment
6025,2026-01-07,treatment
6026,2026-02-23,treatment
6027,2026-02-09,control
6028,2026-02-22,control
6029,2026-02-14,treatment
6030,2026-02-16,control
6031,2026-01-14,control
6032,2026-03-16,control
6033,2026-02-26,control
6034,2026-01-19,control
6035,2026-01-10,treatment
6036,2026-03-28,treatment
6037,2026-02-17,treatment
6038,2026-03-14,control
6039,2026-02-13,control
6040,2026-01-27,control
6041,2026-01-27,control
6042,2026-01-03,control
6043,2026-02-19,treatment
6044,2026-03-06,treatment
6045,2026-01-10,treatment
6046,2026-01-03,control
6047,2026-01-15,control
6048,2026-02-13,control
6049,2026-02-16,control
6050,2026-02-22,treatment
6051,2026-03-17,control
6052,2026-03-30,treatment
6053,2026-03-22,treatment
6054,2026-01-29,control
6055,2026-02-10,control
6056,2026-03-06,control
6057,2026-01-24,control
6058,2026-03-27,treatment
6059,2026-01-12,treatment
6060,2026-02-11,treatment
6061,2026-03-09,treatment
6062,2026-01-11,control
6063,2026-03-31,control
6064,2026-01-12,control
6065,2026-01-23,control
6066,2026-02-05,treatment
6067,2026-02-27,control
6068,2026-01-30,control
6069,2026-02-21,control
6070,2026-01-29,control
6071,2026-02-01,treatment
6072,2026-02-13,control
6073,2026-01-27,control
6074,2026-02-18,control
6075,2026-02-07,treatment
6076,2026-01-24,treatment
6077,2026-02-06,treatment
6078,2026-02-09,control
6079,2026-02-13,control
6080,2026-02-28,treatment
6081,2026-01-27,control
6082,2026-02-20,control
6083,2026-02-09,treatment
6084,2026-03-09,control
6085,2026-02-25,control
6086,2026-01-25,treatment
6087,2026-01-20,control
6088,2026-02-03,control
6089,2026-02-01,control
6090,2026-02-19,treatment
6091,2026-01-23,control
6092,2026-03-23,control
6093,2026-03-17,treatment
6094,2026-02-25,treatment
6095,2026-03-01,treatment
6096,2026-01-26,control
6097,2026-02-20,control
6098,2026-01-04,treatment
6099,2026-01-13,treatment
6100,2026-02-16,control
6101,2026-01-09,treatment
6102,2026-03-27,control
6103,2026-03-08,treatment
6104,2026-03-02,treatment
6105,2026-03-22,control
6106,2026-02-08,treatment
6107,2026-03-19,treatment
6108,2026-01-07,control
6109,2026-03-14,control
6110,2026-01-11,treatment
6111,2026-01-12,control
6112,2026-03-08,control
6113,2026-03-05,control
6114,2026-01-29,treatment
6115,2026-01-14,control
6116,2026-01-27,treatment
6117,2026-02-11,control
6118,2026-01-21,control
6119,2026-03-26,treatment
6120,2026-03-22,control
6121,2026-02-06,control
6122,2026-01-28,control
6123,2026-01-18,treatment
6124,2026-01-16,control
6125,2026-01-08,control
6126,2026-02-03,control
6127,2026-03-22,control
6128,2026-03-05,control
6129,2026-01-05,treatment
6130,2026-02-07,control
6131,2026-01-30,control
6132,2026-03-10,treatment
6133,2026-02-17,treatment
6134,2026-03-03,control
6135,2026-01-06,control
6136,2026-02-02,control
6137,2026-02-02,treatment
6138,2026-03-20,control
6139,2026-03-10,control
6140,2026-01-07,control
6141,2026-01-15,control
6142,2026-03-08,control
6143,2026-02-02,control
6144,2026-02-15,treatment
6145,2026-02-04,treatment
6146,2026-01-29,treatment
6147,2026-01-12,treatment
6148,2026-02-06,control
6149,2026-03-13,treatment
6150,2026-02-22,treatment
6151,2026-01-16,treatment
6152,2026-01-25,treatment
6153,2026-03-06,control
6154,2026-02-24,control
6155,2026-03-31,control
6156,2026-02-17,control
6157,2026-03-27,control
6158,2026-03-11,control
6159,2026-03-20,control
6160,2026-01-17,treatment
6161,2026-02-05,treatment
6162,2026-02-02,treatment
6163,2026-01-10,control
6164,2026-02-15,treatment
6165,2026-01-06,treatment
6166,2026-03-07,treatment
6167,2026-01-25,treatment
6168,2026-01-31,control
6169,2026-01-23,control
6170,2026-01-28,treatment
6171,2026-02-11,treatment
6172,2026-03-22,control
6173,2026-01-12,control
6174,2026-01-10,control
6175,2026-01-29,control
6176,2026-03-07,treatment
6177,2026-03-09,treatment
6178,2026-03-14,control
6179,2026-03-03,control
6180,2026-01-24,control
6181,2026-03-01,control
6182,2026-02-09,treatment
6183,2026-03-03,treatment
6184,2026-02-16,treatment
6185,2026-03-25,control
6186,2026-03-11,treatment
6187,2026-03-30,treatment
6188,2026-03-20,control
6189,2026-02-14,treatment
6190,2026-02-05,treatment
6191,2026-01-26,treatment
6192,2026-02-01,control
6193,2026-01-18,control
6194,2026-02-01,control
6195,2026-03-20,control
6196,2026-01-18,control
6197,2026-03-20,treatment
6198,2026-01-06,control
6199,2026-01-15,control
6200,2026-03-22,treatment
6201,2026-02-17,treatment
6202,2026-01-29,control
6203,2026-01-18,treatment
6204,2026-01-02,control
6205,2026-01-19,control
6206,2026-01-14,treatment
6207,2026-03-03,control
6208,2026-03-26,control
6209,2026-01-23,control
6210,2026-01-06,treatment
6211,2026-03-31,control
6212,2026-03-04,treatment
6213,2026-02-05,control
6214,2026-03-12,treatment
6215,2026-03-04,control
6216,2026-03-09,control
6217,2026-01-16,treatment
6218,2026-01-31,treatment
6219,2026-02-16,control
6220,2026-02-27,control
6221,2026-02-20,control
6222,2026-01-26,control
6223,2026-02-03,treatment
6224,2026-02-07,control
6225,2026-01-07,treatment
6226,2026-03-16,control
6227,2026-02-28,control
6228,2026-02-24,control
6229,2026-03-10,control
6230,2026-02-12,control
6231,2026-02-22,treatment
6232,2026-03-03,control
6233,2026-02-28,treatment
6234,2026-03-08,control
6235,2026-01-07,control
6236,2026-03-25,control
6237,2026-02-17,control
6238,2026-03-11,treatment
6239,2026-01-04,treatment
6240,2026-02-13,treatment
6241,2026-02-10,treatment
6242,2026-01-20,control
6243,2026-03-22,control
6244,2026-02-12,treatment
6245,2026-03-22,control
6246,2026-02-09,control
6247,2026-02-23,treatment
6248,2026-02-23,treatment
6249,2026-02-27,treatment
6250,2026-02-26,control
6251,2026-03-14,treatment
6252,2026-01-20,control
6253,2026-03-06,control
6254,2026-03-14,control
6255,2026-03-15,treatment
6256,2026-02-07,treatment
6257,2026-02-07,treatment
6258,2026-03-12,control
6259,2026-02-16,control
6260,2026-01-02,control
6261,2026-03-09,treatment
6262,2026-03-11,control
6263,2026-02-15,control
6264,2026-02-19,treatment
6265,2026-02-17,control
6266,2026-02-08,treatment
6267,2026-03-04,control
6268,2026-01-13,treatment
6269,2026-01-26,control
6270,2026-03-21,control
6271,2026-03-14,control
6272,2026-01-05,control
6273,2026-01-16,treatment
6274,2026-01-11,control
6275,2026-03-28,control
6276,2026-03-18,treatment
6277,2026-02-21,control
6278,2026-03-03,treatment
6279,2026-02-25,treatment
6280,2026-03-17,control
6281,2026-03-24,treatment
6282,2026-03-29,control
6283,2026-01-31,control
6284,2026-01-31,control
6285,2026-01-11,treatment
6286,2026-03-14,treatment
6287,2026-02-07,treatment
6288,2026-01-04,treatment
6289,2026-03-16,control
6290,2026-03-24,treatment
6291,2026-03-18,treatment
6292,2026-02-27,treatment
6293,2026-03-20,treatment
6294,2026-03-23,treatment
6295,2026-02-18,control
6296,2026-02-20,treatment
6297,2026-01-30,treatment
6298,2026-02-26,treatment
6299,2026-03-31,control
6300,2026-03-25,treatment
6301,2026-03-18,control
6302,2026-01-28,control
6303,2026-03-10,treatment
6304,2026-01-31,control
6305,2026-01-02,treatment
6306,2026-03-18,control
6307,2026-01-28,treatment
6308,2026-03-28,treatment
6309,2026-02-19,control
6310,2026-03-02,treatment
6311,2026-02-21,control
6312,2026-02-08,treatment
6313,2026-03-23,treatment
6314,2026-01-10,control
6315,2026-01-15,treatment
6316,2026-02-24,treatment
6317,2026-03-29,treatment
6318,2026-03-16,treatment
6319,2026-03-05,control
6320,2026-01-10,treatment
6321,2026-01-06,control
6322,2026-01-27,control
6323,2026-03-06,treatment
6324,2026-01-10,control
6325,2026-02-01,treatment
6326,2026-01-31,control
6327,2026-01-14,treatment
6328,2026-02-21,treatment
6329,2026-01-22,control
6330,2026-01-12,control
6331,2026-02-08,control
6332,2026-02-12,treatment
6333,2026-01-19,treatment
6334,2026-01-02,control
6335,2026-01-07,treatment
6336,2026-03-16,control
6337,2026-03-15,control
6338,2026-03-02,control
6339,2026-01-25,control
6340,2026-02-28,treatment
6341,2026-03-24,treatment
6342,2026-03-18,treatment
6343,2026-03-05,treatment
6344,2026-01-13,control
6345,2026-02-10,control
6346,2026-03-29,treatment
6347,2026-03-12,treatment
6348,2026-01-05,treatment
6349,2026-03-21,control
6350,2026-02-10,treatment
6351,2026-01-14,treatment
6352,2026-01-01,treatment
6353,2026-02-06,treatment
6354,2026-03-24,control
6355,2026-02-24,control
6356,2026-02-12,control
6357,2026-02-16,control
6358,2026-01-25,treatment
6359,2026-01-02,treatment
6360,2026-02-09,control
6361,2026-01-17,control
6362,2026-03-27,treatment
6363,2026-01-23,treatment
6364,2026-01-21,control
6365,2026-02-10,treatment
6366,2026-02-01,control
6367,2026-02-24,control
6368,2026-01-01,control
6369,2026-03-29,treatment
6370,2026-01-20,treatment
6371,2026-03-01,treatment
6372,2026-03-21,control
6373,2026-01-05,treatment
6374,2026-02-13,treatment
6375,2026-02-23,control
6376,2026-01-09,control
6377,2026-03-01,control
6378,2026-03-16,treatment
6379,2026-01-12,control
6380,2026-03-18,control
6381,2026-02-12,treatment
6382,2026-03-30,treatment
6383,2026-01-26,treatment
6384,2026-01-06,treatment
6385,2026-03-01,control
6386,2026-02-09,treatment
6387,2026-02-27,control
6388,2026-03-21,control
6389,2026-03-19,treatment
6390,2026-01-11,control
6391,2026-01-07,control
6392,2026-02-02,treatment
6393,2026-01-12,control
6394,2026-03-23,control
6395,2026-02-19,treatment
6396,2026-01-09,treatment
6397,2026-02-20,treatment
6398,2026-03-07,control
6399,2026-03-11,treatment
6400,2026-03-27,treatment
6401,2026-02-25,control
6402,2026-02-24,control
6403,2026-01-06,control
6404,2026-03-21,treatment
6405,2026-03-11,control
6406,2026-03-13,treatment
6407,2026-03-29,treatment
6408,2026-03-14,control
6409,2026-02-08,treatment
6410,2026-02-26,control
6411,2026-03-21,control
6412,2026-01-07,treatment
6413,2026-01-14,control
6414,2026-02-05,treatment
6415,2026-03-01,treatment
6416,2026-03-17,control
6417,2026-01-28,control
6418,2026-01-19,control
6419,2026-01-18,treatment
6420,2026-01-28,treatment
6421,2026-01-06,control
6422,2026-02-16,treatment
6423,2026-03-19,treatment
6424,2026-02-08,treatment
6425,2026-02-13,control
6426,2026-03-15,control
6427,2026-01-02,control
6428,2026-03-29,control
6429,2026-01-19,control
6430,2026-01-10,control
6431,2026-02-23,control
6432,2026-01-02,control
6433,2026-02-10,control
6434,2026-03-11,treatment
6435,2026-03-03,treatment
6436,2026-01-07,control
6437,2026-03-07,treatment
6438,2026-01-22,control
6439,2026-01-17,treatment
6440,2026-02-01,treatment
6441,2026-02-10,control
6442,2026-01-27,treatment
6443,2026-02-17,treatment
6444,2026-02-28,treatment
6445,2026-01-07,control
6446,2026-01-25,control
6447,2026-01-28,treatment
6448,2026-02-24,control
6449,2026-01-24,treatment
6450,2026-03-04,treatment
6451,2026-03-07,control
6452,2026-01-02,control
6453,2026-02-26,control
6454,2026-02-03,control
6455,2026-01-27,treatment
6456,2026-01-05,treatment
6457,2026-02-13,control
6458,2026-03-10,treatment
6459,2026-01-15,treatment
6460,2026-01-06,treatment
6461,2026-01-13,control
6462,2026-03-19,treatment
6463,2026-01-19,treatment
6464,2026-03-18,control
6465,2026-01-18,treatment
6466,2026-02-16,treatment
6467,2026-02-10,control
6468,2026-03-26,treatment
6469,2026-01-25,treatment
6470,2026-02-02,treatment
6471,2026-02-10,control
6472,2026-01-28,treatment
6473,2026-01-16,treatment
6474,2026-01-11,treatment
6475,2026-02-23,control
6476,2026-03-07,control
6477,2026-01-16,treatment
6478,2026-02-08,control
6479,2026-03-05,control
6480,2026-03-30,control
6481,2026-01-12,treatment
6482,2026-03-20,control
6483,2026-02-04,treatment
6484,2026-02-16,treatment
6485,2026-01-06,treatment
6486,2026-02-10,treatment
6487,2026-01-26,control
6488,2026-01-22,treatment
6489,2026-03-20,control
6490,2026-01-14,treatment
6491,2026-01-22,control
6492,2026-01-22,treatment
6493,2026-03-11,treatment
6494,2026-02-19,control
6495,2026-02-11,treatment
6496,2026-01-13,control
6497,2026-02-05,control
6498,2026-03-21,control
6499,2026-02-14,control
6500,2026-03-29,treatment
6501,2026-01-05,treatment
6502,2026-01-24,control
6503,2026-01-14,treatment
6504,2026-02-28,treatment
6505,2026-01-10,treatment
6506,2026-02-06,control
6507,2026-01-04,treatment
6508,2026-02-17,control
6509,2026-01-17,treatment
6510,2026-03-11,treatment
6511,2026-02-11,treatment
6512,2026-02-24,control
6513,2026-01-18,control
6514,2026-03-01,treatment
6515,2026-01-04,control
6516,2026-01-14,control
6517,2026-03-15,treatment
6518,2026-01-22,treatment
6519,2026-03-08,control
6520,2026-03-19,control
6521,2026-01-12,treatment
6522,2026-03-29,control
6523,2026-03-15,control
6524,2026-02-19,control
6525,2026-01-29,control
6526,2026-01-19,treatment
6527,2026-01-21,control
6528,2026-02-16,control
6529,2026-01-14,treatment
6530,2026-02-12,control
6531,2026-02-15,control
6532,2026-03-01,treatment
6533,2026-01-01,treatment
6534,2026-01-30,control
6535,2026-01-13,control
6536,2026-03-21,control
6537,2026-03-17,control
6538,2026-03-30,treatment
6539,2026-03-23,treatment
6540,2026-03-24,treatment
6541,2026-01-30,treatment
6542,2026-03-30,control
6543,2026-01-01,treatment
6544,2026-01-13,treatment
6545,2026-01-27,control
6546,2026-01-23,treatment
6547,2026-03-13,control
6548,2026-03-10,treatment
6549,2026-01-15,treatment
6550,2026-02-11,control
6551,2026-01-09,treatment
6552,2026-03-28,control
6553,2026-03-05,treatment
6554,2026-01-14,control
6555,2026-03-11,control
